year,month,day,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2015,9,28,36.6274,-97.6737,5.301,2.9,ml,,60,,0.63,us,us10003ilk,2015-12-28T23:08:46.040Z,"20km SSE of Medford, Oklahoma",earthquake,1,7.3,,,reviewed,tul,tul
2015,9,28,36.5313,-98.8433,5,2.6,mb_lg,,44,0.198,0.46,us,us20003plf,2015-12-28T23:08:46.040Z,"33km ENE of Mooreland, Oklahoma",earthquake,4.4,2,0.078,44,reviewed,us,us
2015,9,28,37.062,-97.5183,6.08,2.5,ml,,108,0.059,0.32,us,us10003ij9,2015-12-28T23:08:46.040Z,"8km ENE of Caldwell, Kansas",earthquake,1.4,4.8,0.203,23,reviewed,ismp,ismp
2015,9,27,35.9894,-96.8061,2.67,3.2,mb_lg,,87,0.045,0.77,us,usd00065a4,2015-09-27T23:08:42.624Z,"3km W of Cushing, Oklahoma",earthquake,1.1,5.8,0.055,86,reviewed,us,us
2015,9,27,35.9856,-96.797,5.1,3.6,ml,,,,0.49,us,us20003pjy,2015-12-28T23:08:45.040Z,"2km W of Cushing, Oklahoma",earthquake,2.7,4,,,reviewed,tul,tul
2015,9,27,36.2715,-98.5254,2.484,2.7,ml,,98,,0.4,us,us10003xi5,2015-12-28T23:08:45.040Z,"4km W of Fairview, Oklahoma",earthquake,2,1.6,,,reviewed,tul,tul
2015,9,27,36.7436,-98.3711,3.162,2.8,ml,,116,,0.62,us,us10003ikc,2015-12-28T23:08:45.040Z,"1km SW of Cherokee, Oklahoma",earthquake,2.6,7.6,,,reviewed,tul,tul
2015,9,27,36.6268,-98.2145,6.283,2.9,ml,,99,,0.79,us,us20003pid,2015-12-28T23:08:45.040Z,"10km NNE of Helena, Oklahoma",earthquake,2.5,7.8,,,reviewed,tul,tul
2015,9,27,36.2481,-97.6034,3.028,2.6,ml,,64,,0.26,us,us10003iml,2015-12-28T23:08:44.040Z,"26km E of Waukomis, Oklahoma",earthquake,1.3,7.9,,,reviewed,tul,tul
2015,9,27,36.9031,-97.9099,3.903,3,ml,,74,,0.49,us,us20003pi3,2015-12-28T23:08:44.040Z,"18km NW of Medford, Oklahoma",earthquake,4.8,7.5,,,reviewed,tul,tul
2015,9,27,36.5469,-98.8705,10.54,2.9,mb_lg,,33,0.197,0.51,us,us20003pfp,2015-12-28T23:08:43.040Z,"32km ENE of Mooreland, Oklahoma",earthquake,4.6,7.8,0.066,60,reviewed,us,us
2015,9,27,36.3303,-97.8143,7.576,2.7,ml,,67,,0.37,us,us10003im9,2015-12-28T23:08:43.040Z,"9km SE of Enid, Oklahoma",earthquake,1.4,7.8,,,reviewed,tul,tul
2015,9,26,36.5704,-97.3927,7.999,2.5,ml,,71,,0.36,us,us10003ilh,2015-12-28T23:08:40.040Z,"14km SSW of Tonkawa, Oklahoma",earthquake,2.6,7.9,,,reviewed,tul,tul
2015,9,26,36.5697,-97.3974,5,2.5,ml,,53,,0.52,us,us10003xh7,2015-12-28T23:08:40.040Z,"14km SSW of Tonkawa, Oklahoma",earthquake,2.1,2,,,reviewed,tul,tul
2015,9,25,36.2657,-98.5337,7.105,3.2,ml,,69,,0.68,us,us20003p8p,2015-12-28T23:08:40.040Z,"4km W of Fairview, Oklahoma",earthquake,1.4,7.3,,,reviewed,tul,tul
2015,9,25,36.2776,-97.5165,11.605,2.7,ml,,61,,0.41,us,us10003ij8,2015-12-28T23:08:40.040Z,"20km W of Perry, Oklahoma",earthquake,1.4,3.8,,,reviewed,tul,tul
2015,9,25,36.6192,-97.8206,5.864,2.5,ml,,44,,0.72,us,us20003pp2,2015-12-28T23:08:40.040Z,"22km SSW of Medford, Oklahoma",earthquake,1.1,4.1,,,reviewed,tul,tul
2015,9,25,36.2815,-97.5057,7.871,2.8,ml,,61,,0.55,us,us20003p8f,2015-12-28T23:08:40.040Z,"19km W of Perry, Oklahoma",earthquake,1,6.2,,,reviewed,tul,tul
2015,9,25,36.5205,-98.4703,4.877,2.6,ml,,102,,0.39,us,us20003p6a,2015-12-28T23:08:39.040Z,"18km W of Helena, Oklahoma",earthquake,2,7,,,reviewed,tul,tul
2015,9,25,36.0807,-97.2173,6.238,2.5,ml,,58,,0.59,us,us20003p3q,2015-12-28T23:08:39.040Z,"14km WSW of Stillwater, Oklahoma",earthquake,1.3,7.4,,,reviewed,tul,tul
2015,9,25,35.982,-96.7951,5.46,2.6,ml,,74,,0.61,us,us20003p67,2015-12-28T23:08:39.040Z,"2km W of Cushing, Oklahoma",earthquake,1.5,1.4,,,reviewed,tul,tul
2015,9,25,35.9899,-96.8053,3.564,2.6,ml,,53,,0.67,us,us20003p62,2015-12-28T23:08:39.040Z,"3km W of Cushing, Oklahoma",earthquake,1.3,3.5,,,reviewed,tul,tul
2015,9,25,36.5267,-98.4576,0.799,3.4,ml,,102,,0.51,us,us20003nxd,2015-12-28T23:08:38.040Z,"16km W of Helena, Oklahoma",earthquake,1.7,7.8,,,reviewed,tul,tul
2015,9,25,35.9884,-96.7932,5.525,2.6,ml,,59,,0.87,us,us20003nx3,2015-12-28T23:08:38.040Z,"2km W of Cushing, Oklahoma",earthquake,3,1.5,,,reviewed,tul,tul
2015,9,25,35.9932,-96.7899,0.488,3.1,mwr,,56,,0.45,us,us20003nwu,2015-12-28T23:08:38.040Z,"2km WNW of Cushing, Oklahoma",earthquake,1.4,6.9,,10,reviewed,tul,slm
2015,9,25,35.9865,-96.7918,5.361,2.6,ml,,75,,0.34,us,us20003p5p,2015-12-28T23:08:38.040Z,"2km W of Cushing, Oklahoma",earthquake,2.5,7.4,,,reviewed,tul,tul
2015,9,25,35.987,-96.7872,2.893,4,mwr,,76,,0.73,us,us20003nwb,2016-05-31T23:39:40.540Z,"1km W of Cushing, Oklahoma",earthquake,1.9,4.8,0.037,72,reviewed,tul,us
2015,9,24,36.3264,-96.7799,5.488,2.5,ml,,66,,0.54,us,us20003p70,2015-12-28T23:08:38.040Z,"2km ESE of Pawnee, Oklahoma",earthquake,2.5,7.2,,,reviewed,tul,tul
2015,9,24,36.289,-98.2084,6.452,2.6,ml,,153,,0.35,us,us20003p2d,2015-12-28T23:08:38.040Z,"21km NNE of Okeene, Oklahoma",earthquake,2.8,6.9,,,reviewed,tul,tul
2015,9,24,35.4008,-96.4729,0.983,2.5,ml,,74,,0.55,us,us20003nsf,2015-12-28T23:08:36.040Z,"10km S of Boley, Oklahoma",earthquake,1.2,6.2,,,reviewed,tul,tul
2015,9,24,36.7396,-98.3618,7.733,3.2,ml,,115,,0.34,us,us20003nlf,2015-12-28T23:08:36.040Z,"1km SSW of Cherokee, Oklahoma",earthquake,1.8,5.9,,,reviewed,tul,tul
2015,9,24,36.4858,-98.7331,5,2.7,ml,,117,,0.4,us,us20003nnd,2015-12-28T23:08:36.040Z,"33km NW of Fairview, Oklahoma",earthquake,1.7,2,,,reviewed,tul,tul
2015,9,24,36.3306,-96.784,5.367,2.8,ml,,66,,0.76,us,us20003nnv,2015-12-28T23:08:36.040Z,"1km ESE of Pawnee, Oklahoma",earthquake,1.6,7.1,,,reviewed,tul,tul
2015,9,23,36.5746,-97.3939,6.759,2.8,ml,,53,,0.7,us,us20003nqj,2015-12-21T23:16:35.040Z,"13km SSW of Tonkawa, Oklahoma",earthquake,1,7.7,,,reviewed,tul,tul
2015,9,23,36.3305,-96.787,5,2.6,ml,,65,,0.77,us,us10003xiy,2015-12-21T23:16:35.040Z,"1km ESE of Pawnee, Oklahoma",earthquake,1.7,7.3,,,reviewed,tul,tul
2015,9,23,36.5162,-97.295,6.227,2.6,ml,,50,,0.28,us,us10003xgi,2015-12-21T23:16:34.040Z,"18km S of Tonkawa, Oklahoma",earthquake,2.5,6.6,,,reviewed,tul,tul
2015,9,23,36.0992,-97.3502,4.611,2.9,ml,,61,,0.6,us,us20003nhs,2015-12-21T23:16:34.040Z,"19km NNW of Langston, Oklahoma",earthquake,1.8,7.8,,,reviewed,tul,tul
2015,9,23,35.9775,-96.8086,4.472,2.5,ml,,53,,0.66,us,us20003ndj,2015-12-21T23:16:34.040Z,"3km WSW of Cushing, Oklahoma",earthquake,1.4,2.6,,,reviewed,tul,tul
2015,9,23,35.5944,-97.4025,5.571,3.1,ml,,57,,0.47,us,us20003n7f,2015-12-21T23:16:33.040Z,"8km NNW of Spencer, Oklahoma",earthquake,1.6,3.7,,,reviewed,tul,tul
2015,9,22,36.4826,-98.9509,8.721,2.5,ml,,164,,1.08,us,us20003ncw,2015-12-21T23:16:33.040Z,"23km ENE of Mooreland, Oklahoma",earthquake,3.7,7.7,,,reviewed,tul,tul
2015,9,22,36.521,-98.9703,5.286,2.9,ml,,176,,0.5,us,us20003nba,2015-12-21T23:16:33.040Z,"22km ENE of Mooreland, Oklahoma",earthquake,2.5,7.4,,,reviewed,tul,tul
2015,9,22,36.5252,-98.9803,5,2.9,ml,,180,,0.61,us,us20003nbg,2015-12-21T23:16:33.040Z,"22km ENE of Mooreland, Oklahoma",earthquake,3.5,2,,,reviewed,tul,tul
2015,9,22,35.6073,-97.0499,4.959,2.6,ml,,150,,0.81,us,us10003j30,2015-12-21T23:16:33.040Z,"14km ESE of Luther, Oklahoma",earthquake,1.6,6,,,reviewed,tul,tul
2015,9,22,36.7877,-98.2657,5.2,2.5,ml,,112,,0.75,us,us10003iyw,2015-12-21T23:16:32.040Z,"8km ENE of Cherokee, Oklahoma",earthquake,1.2,5,,,reviewed,tul,tul
2015,9,22,36.8194,-98.2455,8.27,2.7,mb_lg,,113,0.032,0.34,us,us20003mw5,2015-12-21T23:16:32.040Z,"12km NE of Cherokee, Oklahoma",earthquake,1.3,3.2,0.078,43,reviewed,us,us
2015,9,22,36.2878,-97.5076,4.629,3,ml,,50,,0.62,us,us20003mvi,2015-12-21T23:16:32.040Z,"19km W of Perry, Oklahoma",earthquake,1.4,7.9,,,reviewed,tul,tul
2015,9,22,36.8302,-98.2355,5,3.3,mb_lg,,39,0.033,0.61,us,us20003mtc,2015-12-21T23:16:31.040Z,"13km NE of Cherokee, Oklahoma",earthquake,2.1,1.4,0.047,120,reviewed,us,us
2015,9,22,36.2911,-98.1903,4.924,3.3,mwr,,,,0.55,us,us20003ms2,2015-12-21T23:16:31.040Z,"22km NNE of Okeene, Oklahoma",earthquake,3.3,7.8,,22,reviewed,tul,slm
2015,9,22,36.6018,-97.709,5.07,2.7,mb_lg,,41,0.241,0.5,us,us20003mp7,2015-12-21T23:16:30.040Z,"22km S of Medford, Oklahoma",earthquake,1.2,7.5,0.088,34,reviewed,us,us
2015,9,21,36.5971,-97.6978,6.102,2.6,ml,,68,,0.35,us,us10003xkr,2015-12-21T23:16:30.040Z,"23km S of Medford, Oklahoma",earthquake,1.6,7.8,,,reviewed,tul,tul
2015,9,21,36.2662,-98.5315,6.167,3.8,ml,,99,,0.55,us,us20003mjj,2015-12-21T23:16:30.040Z,"4km W of Fairview, Oklahoma",earthquake,4.3,7.7,,,reviewed,tul,tul
2015,9,21,36.5719,-97.3903,7.475,2.7,ml,,53,,0.44,us,us20003mf8,2015-12-21T23:16:29.040Z,"13km SSW of Tonkawa, Oklahoma",earthquake,1.5,7.4,,,reviewed,tul,tul
2015,9,21,36.5727,-97.3958,6.622,2.9,ml,,50,,0.63,us,us20003me2,2015-12-21T23:16:29.040Z,"14km SSW of Tonkawa, Oklahoma",earthquake,1.7,7.7,,,reviewed,tul,tul
2015,9,21,36.269,-98.5169,0.78,3.1,ml,,98,,0.67,us,us20003mb0,2015-12-21T23:16:28.040Z,"3km W of Fairview, Oklahoma",earthquake,3,6.7,,,reviewed,tul,tul
2015,9,20,35.901,-97.2545,5,3.1,ml,,52,,0.49,us,us20003m9l,2015-12-21T23:16:27.040Z,"4km S of Langston, Oklahoma",earthquake,1.3,6.9,,,reviewed,tul,tul
2015,9,20,35.9836,-96.8064,4.789,3.2,ml,,53,,0.57,us,us20003m6q,2016-02-13T17:26:27.178Z,"3km W of Cushing, Oklahoma",earthquake,2.2,5.1,,,reviewed,tul,tul
2015,9,20,37.0495,-97.915,5.85,3,ml,,73,,0.54,us,us20003m5y,2015-12-21T23:16:27.040Z,"15km SE of Anthony, Kansas",earthquake,4.4,7.1,0.106,19,reviewed,ismp,ismp
2015,9,20,35.9862,-96.7879,4.564,2.6,ml,,140,,0.73,us,us20003mgf,2015-12-21T23:16:27.040Z,"1km W of Cushing, Oklahoma",earthquake,2.1,3.4,,,reviewed,tul,tul
2015,9,20,36.5256,-98.9845,5,2.6,ml,,220,,0.73,us,us20003m5e,2015-12-21T23:16:26.040Z,"21km ENE of Mooreland, Oklahoma",earthquake,3.3,7.4,,,reviewed,tul,tul
2015,9,20,36.7823,-98.0093,6.692,2.5,ml,,68,,0.32,us,us20003mgv,2015-12-21T23:16:26.040Z,"24km W of Medford, Oklahoma",earthquake,2.3,7.4,,,reviewed,tul,tul
2015,9,20,35.9761,-96.8085,4.55,2.5,ml,,112,,0.78,us,us20003m25,2015-12-21T23:16:25.040Z,"3km WSW of Cushing, Oklahoma",earthquake,2.1,5.5,,,reviewed,tul,tul
2015,9,20,36.772,-98.0126,6.288,2.6,ml,,69,,0.48,us,us20003mh3,2015-12-21T23:16:25.040Z,"25km W of Medford, Oklahoma",earthquake,1.9,6.7,,,reviewed,tul,tul
2015,9,19,36.3368,-96.7952,5,2.8,ml,,65,,0.58,us,us20003mme,2015-12-21T23:16:25.040Z,"0km E of Pawnee, Oklahoma",earthquake,2.9,2,,,reviewed,tul,tul
2015,9,19,36.6621,-97.8982,6.037,2.5,ml,,49,,0.57,us,us20003n0u,2015-12-21T23:16:25.040Z,"21km SW of Medford, Oklahoma",earthquake,1.1,6.4,,,reviewed,tul,tul
2015,9,19,36.571,-97.3968,7.058,2.5,ml,,50,,0.58,us,us10003xgj,2015-12-21T23:16:25.040Z,"14km SSW of Tonkawa, Oklahoma",earthquake,1,7.2,,,reviewed,tul,tul
2015,9,19,35.99,-96.7867,4.177,2.7,ml,,,,0.66,us,us20003lye,2015-12-21T23:16:25.040Z,"1km WNW of Cushing, Oklahoma",earthquake,2.7,5.2,,,reviewed,tul,tul
2015,9,19,35.9913,-96.7888,4.036,2.9,ml,,56,,0.74,us,us20003mj6,2015-12-21T23:16:24.040Z,"2km WNW of Cushing, Oklahoma",earthquake,1.6,4.5,,,reviewed,tul,tul
2015,9,19,36.7628,-98.0782,6.497,2.8,ml,,52,,0.59,us,us20003lua,2015-12-21T23:16:24.040Z,"24km E of Cherokee, Oklahoma",earthquake,1.6,7.3,,,reviewed,tul,tul
2015,9,19,36.7368,-98.0558,8.55,2.6,mb_lg,,38,0.1,0.5,us,us20003lu6,2015-12-21T23:16:24.040Z,"26km E of Cherokee, Oklahoma",earthquake,1.9,6.7,0.079,42,reviewed,us,us
2015,9,19,36.2803,-97.5116,6.955,2.7,ml,,50,,0.2,us,us20003mhd,2015-12-21T23:16:23.040Z,"20km W of Perry, Oklahoma",earthquake,1.3,7.9,,,reviewed,tul,tul
2015,9,19,36.3278,-96.7806,5.741,2.8,ml,,66,,0.6,us,us20003lqz,2015-12-21T23:16:23.040Z,"2km ESE of Pawnee, Oklahoma",earthquake,1.9,6.9,,,reviewed,tul,tul
2015,9,19,35.9878,-96.7963,4.478,3.1,ml,,55,,0.48,us,us20003mh0,2015-12-21T23:16:23.040Z,"2km W of Cushing, Oklahoma",earthquake,2,2.8,,,reviewed,tul,tul
2015,9,19,35.9861,-96.7964,4.573,3,ml,,55,,0.68,us,us20003lqq,2015-12-21T23:16:23.040Z,"2km W of Cushing, Oklahoma",earthquake,2.2,3.2,,,reviewed,tul,tul
2015,9,19,36.3331,-96.791,5,3.1,ml,,65,,0.65,us,us20003lpu,2015-12-21T23:16:22.040Z,"1km ESE of Pawnee, Oklahoma",earthquake,2.5,7.4,,,reviewed,tul,tul
2015,9,19,36.0628,-97.2065,3.967,2.8,ml,,55,,0.53,us,us20003mg5,2015-12-21T23:16:22.040Z,"13km NNE of Langston, Oklahoma",earthquake,3.1,7.5,,,reviewed,tul,tul
2015,9,19,36.5015,-99.0031,3.065,2.7,ml,,133,,0.36,us,us20003mvs,2015-12-21T23:16:22.040Z,"19km ENE of Mooreland, Oklahoma",earthquake,3.3,7.4,,,reviewed,tul,tul
